,Radius,Theta,Phi,LMP.Int.En.
481,3.5,90,45,-1.08624057614541
482,4.0,90,45,-0.411213743009801
483,4.5,90,45,-0.16224100448297
484,5.0,90,45,-0.0646936020854973
485,5.5,90,45,-0.0235923602731876
486,6.0,90,45,-0.00504770370716721
487,7.0,90,45,0.00834461230894503
488,8.0,90,45,0.0120479503042111
489,9.0,90,45,0.0132499634314655
490,10.0,90,45,0.0136923183913992
491,12.0,90,45,0.0139519220478931
492,15.0,90,45,0.0140184292233286
493,20.0,90,45,0.0140307122452549
494,30.0,90,45,0.0140320550039054
495,3.0,105,45,-2.87600929682193
496,3.5,105,45,-1.10299844364282
497,4.0,105,45,-0.418661383076779
498,4.5,105,45,-0.165430599103683
499,5.0,105,45,-0.0660654268945823
500,5.5,105,45,-0.0241981579176537
501,6.0,105,45,-0.00532525524436327
502,7.0,105,45,0.00827879551496572
503,8.0,105,45,0.0120297075404556
504,9.0,105,45,0.0132441675357001
505,10.0,105,45,0.0136902514289139
506,12.0,105,45,0.0139515754369702
507,15.0,105,45,0.0140183898256787
508,20.0,105,45,0.0140307097825905
509,30.0,105,45,0.0140321108927287
510,3.0,120,45,-3.12659836153294
511,3.5,120,45,-1.22178251452385
512,4.0,120,45,-0.464276084047844
513,4.5,120,45,-0.181681773088405
514,5.0,120,45,-0.0718817168459733
515,5.5,120,45,-0.0263705896665163
516,6.0,120,45,-0.00618465958379972
517,7.0,120,45,0.00811780492450411
518,8.0,120,45,0.0119922486259826
519,9.0,120,45,0.0132337404026541
520,10.0,120,45,0.0136868942980891
521,12.0,120,45,0.0139510890610199
522,15.0,120,45,0.014018341595656
523,20.0,120,45,0.0140307071249211
524,30.0,120,45,0.0140321108416653
525,3.0,135,45,-4.99304820241577
526,3.5,135,45,-2.10206173228727
527,4.0,135,45,-0.738339994661047
528,4.5,135,45,-0.256058786820026
529,5.0,135,45,-0.0924844079721705
530,5.5,135,45,-0.0325593982126814
531,6.0,135,45,-0.00823095236366976
532,7.0,135,45,0.00782441692933093
533,8.0,135,45,0.0119354438885785
534,9.0,135,45,0.0132198745487915
